Title,Price,Rating,Link,Image
"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN","₹54,160",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzE3MTE0OTY2MzAwNDA2OjE3NjA1MzE2ODM6c3BfYXRmX25leHQ6MzAwNzY4ODk3OTM1MDMyOjowOjo&url=%2FLenovo-Ideapad-I5-13420H-Keyboard-83K100C6IN%2Fdp%2FB0FBGS6ZW8%2Fref%3Dsr_1_369_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531683%26sr%3D8-369-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=nICLGJ7zLv&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg
"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN","₹61,990",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzE3MTE0OTY2MzAwNDA2OjE3NjA1MzE2ODM6c3BfYXRmX25leHQ6MzAwNzY4ODk3OTM0NTMyOjowOjo&url=%2FLenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN%2Fdp%2FB0F2162VGQ%2Fref%3Dsr_1_370_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531683%26sr%3D8-370-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=kiln6jeQRt&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71IjxF4prWL._AC_UY218_.jpg
"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN","₹54,160",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzQ1NTA2NDk2MjAwNTk5OjE3NjA1MzE2ODc6c3BfYXRmX25leHQ6MzAwNzY4ODk3OTM1MDMyOjowOjo&url=%2FLenovo-Ideapad-I5-13420H-Keyboard-83K100C6IN%2Fdp%2FB0FBGS6ZW8%2Fref%3Dsr_1_385_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531687%26sr%3D8-385-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=nICLGJ7zLv&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg
"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN","₹61,990",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzQ1NTA2NDk2MjAwNTk5OjE3NjA1MzE2ODc6c3BfYXRmX25leHQ6MzAwNzY4ODk3OTM0NTMyOjowOjo&url=%2FLenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN%2Fdp%2FB0F2162VGQ%2Fref%3Dsr_1_386_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531687%26sr%3D8-386-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=kiln6jeQRt&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71IjxF4prWL._AC_UY218_.jpg
"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN","₹61,990",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODk1MzM4Mzk4MDE2NjU6MTc2MDUzMTY5MjpzcF9hdGZfbmV4dDozMDA3Njg4OTc5MzQ1MzI6OjA6Og&url=%2FLenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN%2Fdp%2FB0F2162VGQ%2Fref%3Dsr_1_401_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531692%26sr%3D8-401-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=kiln6jeQRt&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71IjxF4prWL._AC_UY218_.jpg
"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN","₹54,160",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODk1MzM4Mzk4MDE2NjU6MTc2MDUzMTY5MjpzcF9hdGZfbmV4dDozMDA3Njg4OTc5MzUwMzI6OjA6Og&url=%2FLenovo-Ideapad-I5-13420H-Keyboard-83K100C6IN%2Fdp%2FB0FBGS6ZW8%2Fref%3Dsr_1_402_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531692%26sr%3D8-402-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=nICLGJ7zLv&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg
"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN","₹54,160",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTIzMDg5NzY2NDcwMzQ2OjE3NjA1MzE2OTk6c3BfYXRmX25leHQ6MzAwNzY4ODk3OTM1MDMyOjowOjo&url=%2FLenovo-Ideapad-I5-13420H-Keyboard-83K100C6IN%2Fdp%2FB0FBGS6ZW8%2Fref%3Dsr_1_417_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531699%26sr%3D8-417-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=nICLGJ7zLv&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg
"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN","₹61,990",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTIzMDg5NzY2NDcwMzQ2OjE3NjA1MzE2OTk6c3BfYXRmX25leHQ6MzAwNzY4ODk3OTM0NTMyOjowOjo&url=%2FLenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN%2Fdp%2FB0F2162VGQ%2Fref%3Dsr_1_418_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531699%26sr%3D8-418-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=kiln6jeQRt&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71IjxF4prWL._AC_UY218_.jpg
"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN","₹23,999",3.8 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTIzMDg5NzY2NDcwMzQ2OjE3NjA1MzE2OTk6c3BfbXRmOjMwMDY5Njc0MzQ3MjUzMjo6MDo6&url=%2FLenovo-Celeron-1920x1080-Antiglare-82QYA00MIN%2Fdp%2FB0C28FKJXG%2Fref%3Dsr_1_420_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531699%26sr%3D8-420-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=1hAn3dBa4a&sp_cr=ZAZ,https://m.media-amazon.com/images/I/516btukUorL._AC_UY218_.jpg
"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN","₹54,160",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjAzMzE0ODkzMjQzNzI5OjE3NjA1MzE3MDQ6c3BfYXRmX25leHQ6MzAwNzY4ODk3OTM1MDMyOjowOjo&url=%2FLenovo-Ideapad-I5-13420H-Keyboard-83K100C6IN%2Fdp%2FB0FBGS6ZW8%2Fref%3Dsr_1_433_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531704%26sr%3D8-433-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=nICLGJ7zLv&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg
"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN","₹61,990",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjAzMzE0ODkzMjQzNzI5OjE3NjA1MzE3MDQ6c3BfYXRmX25leHQ6MzAwNzY4ODk3OTM0NTMyOjowOjo&url=%2FLenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN%2Fdp%2FB0F2162VGQ%2Fref%3Dsr_1_434_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531704%26sr%3D8-434-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=kiln6jeQRt&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71IjxF4prWL._AC_UY218_.jpg
"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN","₹61,990",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Nzc1NjYxNTY5ODkyNTg6MTc2MDUzMTcxMDpzcF9hdGZfbmV4dDozMDA3Njg4OTc5MzQ1MzI6OjA6Og&url=%2FLenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN%2Fdp%2FB0F2162VGQ%2Fref%3Dsr_1_449_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531710%26sr%3D8-449-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=kiln6jeQRt&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71IjxF4prWL._AC_UY218_.jpg
"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN","₹54,160",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Nzc1NjYxNTY5ODkyNTg6MTc2MDUzMTcxMDpzcF9hdGZfbmV4dDozMDA3Njg4OTc5MzUwMzI6OjA6Og&url=%2FLenovo-Ideapad-I5-13420H-Keyboard-83K100C6IN%2Fdp%2FB0FBGS6ZW8%2Fref%3Dsr_1_450_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531710%26sr%3D8-450-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=nICLGJ7zLv&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg
"Lenovo IdeaPad Slim 3 14th Gen Intel Core 5 15.6 inch (39.6cm) FHD IPS Laptop (16GB RAM/512GB SSD/Windows 11/MS Office 2021/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg), 83E6001UIN","₹49,985",3.7 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Nzc1NjYxNTY5ODkyNTg6MTc2MDUzMTcxMDpzcF9tdGY6MzAwNzM1MzkxMzk4NzMyOjowOjo&url=%2FLenovo-IdeaPad-Windows-Keyboard-83E6001UIN%2Fdp%2FB0F6V51B3L%2Fref%3Dsr_1_451_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531710%26sr%3D8-451-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=3dTg1ulDI2&sp_cr=ZAZ,https://m.media-amazon.com/images/I/61VC5Qku5BL._AC_UY218_.jpg
"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN","₹61,990",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjU4OTMwMjQxMDAxNTI6MTc2MDUzMTcxNTpzcF9hdGZfbmV4dDozMDA3Njg4OTc5MzQ1MzI6OjA6Og&url=%2FLenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN%2Fdp%2FB0F2162VGQ%2Fref%3Dsr_1_465_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531715%26sr%3D8-465-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=kiln6jeQRt&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71IjxF4prWL._AC_UY218_.jpg
"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN","₹54,160",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjU4OTMwMjQxMDAxNTI6MTc2MDUzMTcxNTpzcF9tdGY6MzAwNzY4ODk3OTM1MDMyOjowOjo&url=%2FLenovo-Ideapad-I5-13420H-Keyboard-83K100C6IN%2Fdp%2FB0FBGS6ZW8%2Fref%3Dsr_1_467_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531715%26sr%3D8-467-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=nICLGJ7zLv&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg
"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 15.6 inch (39.6cm) FHD Laptop (16GB RAM/512GB SSD/Windows 11/Office Home 2024/1Yr ADP Free/Grey/1.62Kg), 83ER00KPIN/83ER00KRIN","₹45,600",3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjU4OTMwMjQxMDAxNTI6MTc2MDUzMTcxNTpzcF9idGY6MzAwNzM1Mzk5MjcxMzMyOjowOjo&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83ER00KPIN%2Fdp%2FB0DR96PF63%2Fref%3Dsr_1_469_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531715%26sr%3D8-469-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=lIkReLgCCv&sp_cr=ZAZ,https://m.media-amazon.com/images/I/61TRKPzWmBL._AC_UY218_.jpg
"Lenovo IdeaPad Slim 3 14th Gen Intel Core 5 15.6 inch (39.6cm) FHD IPS Laptop (16GB RAM/512GB SSD/Windows 11/MS Office 2021/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg), 83E6001UIN","₹49,985",3.7 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjU4OTMwMjQxMDAxNTI6MTc2MDUzMTcxNTpzcF9idGY6MzAwNzM1MzkxMzk4NzMyOjowOjo&url=%2FLenovo-IdeaPad-Windows-Keyboard-83E6001UIN%2Fdp%2FB0F6V51B3L%2Fref%3Dsr_1_470_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531715%26sr%3D8-470-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=3dTg1ulDI2&sp_cr=ZAZ,https://m.media-amazon.com/images/I/61VC5Qku5BL._AC_UY218_.jpg
"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN","₹61,990",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDIxNTU4OTEyNTc5NDk4OjE3NjA1MzE3MjI6c3BfYXRmX25leHQ6MzAwNzY4ODk3OTM0NTMyOjowOjo&url=%2FLenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN%2Fdp%2FB0F2162VGQ%2Fref%3Dsr_1_481_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531722%26sr%3D8-481-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=kiln6jeQRt&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71IjxF4prWL._AC_UY218_.jpg
"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN","₹54,160",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDIxNTU4OTEyNTc5NDk4OjE3NjA1MzE3MjI6c3BfYXRmX25leHQ6MzAwNzY4ODk3OTM1MDMyOjowOjo&url=%2FLenovo-Ideapad-I5-13420H-Keyboard-83K100C6IN%2Fdp%2FB0FBGS6ZW8%2Fref%3Dsr_1_482_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531722%26sr%3D8-482-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=nICLGJ7zLv&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg
"Lenovo IdeaPad Slim 3 14th Gen Intel Core 5 210H 15.3 inch (38.8cm) WUXGA IPS Laptop (16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg), 83K4004UIN","₹54,985",3.6 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDIxNTU4OTEyNTc5NDk4OjE3NjA1MzE3MjI6c3BfbXRmOjMwMDcyOTM1NzM0NTUzMjo6MDo6&url=%2FLenovo-IdeaPad-Windows-Keyboard-83K4004UIN%2Fdp%2FB0FCY6BX2S%2Fref%3Dsr_1_484_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531722%26sr%3D8-484-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=mHSUIwtMOX&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71-wjGaTTTL._AC_UY218_.jpg
"Lenovo IdeaPad Slim 3 AMD Ryzen 7 8840HS 15.3 inch (38.8cm) WUXGA IPS AI PC Laptop(24GB RAM/1TB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg), 83KA004TIN","₹66,990",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDIxNTU4OTEyNTc5NDk4OjE3NjA1MzE3MjI6c3BfYnRmOjMwMDcwMDU2NTY1OTQzMjo6MDo6&url=%2FLenovo-IdeaPad-Windows-Keyboard-83KA004TIN%2Fdp%2FB0FCYB67QJ%2Fref%3Dsr_1_485_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531722%26sr%3D8-485-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=oiL5fEWU8C&sp_cr=ZAZ,https://m.media-amazon.com/images/I/81qhEwftqEL._AC_UY218_.jpg
"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H 16"" (40.6cm) WUXGA-IPS 300Nits Thin & Light Laptop (16GB RAM/1TB SSD/AI PC/Windows 11/Office Home 2024/FHD+IR Camera/1Yr ADP Free/Grey/1.8Kg), 83DC0096IN","₹67,390",3.2 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDIxNTU4OTEyNTc5NDk4OjE3NjA1MzE3MjI6c3BfYnRmOjMwMDc0NjU2MzgyNTczMjo6MDo6&url=%2FLenovo-IdeaPad-WUXGA-IPS-GamePass-83DC0003IN%2Fdp%2FB0CYGJLXCN%2Fref%3Dsr_1_486_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531722%26sr%3D8-486-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=UY84NdNZ0J&sp_cr=ZAZ,https://m.media-amazon.com/images/I/612vgg8jv5L._AC_UY218_.jpg
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.3 inch (38.8cm) WUXGA IPS Laptop (24GB RAM/1TB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg), 83K100PLIN","₹57,990",4.2 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTQyOTgyMDA3NjcyNjQ3OjE3NjA1MzE3Mjg6c3BfYXRmX25leHQ6MzAwNzY4ODk3OTM0NzMyOjowOjo&url=%2FLenovo-IdeaPad-i5-13420H-Keyboard-83K100PLIN%2Fdp%2FB0FCY7BTCX%2Fref%3Dsr_1_497_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531728%26sr%3D8-497-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=Or5PZ3n6pX&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg
"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN","₹61,990",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTQyOTgyMDA3NjcyNjQ3OjE3NjA1MzE3Mjg6c3BfYXRmX25leHQ6MzAwNzY4ODk3OTM0NTMyOjowOjo&url=%2FLenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN%2Fdp%2FB0F2162VGQ%2Fref%3Dsr_1_498_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531728%26sr%3D8-498-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=kiln6jeQRt&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71IjxF4prWL._AC_UY218_.jpg
"Lenovo IdeaPad 1 Intel Core i3-1315U 15.6 inch (38.5cm) FHD Laptop (8GB RAM/512GB SSD/Windows 11/Office Home 2024/1Year ADP Free/3 Month Game Pass/Grey/1.6Kg), 83B40004IN","₹34,600",3.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTQyOTgyMDA3NjcyNjQ3OjE3NjA1MzE3Mjg6c3BfYnRmOjMwMDc1NzU0NDEzNjYzMjo6MDo6&url=%2FLenovo-IdeaPad-i3-1315U-Windows-83B40004IN%2Fdp%2FB0FMPSM6S6%2Fref%3Dsr_1_501_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531728%26sr%3D8-501-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=S3WiJmGUzo&sp_cr=ZAZ,https://m.media-amazon.com/images/I/715wXIR4U2L._AC_UY218_.jpg
"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN","₹54,160",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTE1Mzg5MDA2NTk4NDQ3OjE3NjA1MzE3MzQ6c3BfYXRmX25leHQ6MzAwNzY4ODk3OTM1MDMyOjowOjo&url=%2FLenovo-Ideapad-I5-13420H-Keyboard-83K100C6IN%2Fdp%2FB0FBGS6ZW8%2Fref%3Dsr_1_513_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531734%26sr%3D8-513-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=nICLGJ7zLv&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg
"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN","₹61,990",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTE1Mzg5MDA2NTk4NDQ3OjE3NjA1MzE3MzQ6c3BfYXRmX25leHQ6MzAwNzY4ODk3OTM0NTMyOjowOjo&url=%2FLenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN%2Fdp%2FB0F2162VGQ%2Fref%3Dsr_1_514_sspa%3Fkeywords%3DLenovo%2BLaptop%26qid%3D1760531734%26sr%3D8-514-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=kiln6jeQRt&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71IjxF4prWL._AC_UY218_.jpg
